X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.053739196163,38.8134847750133,Braddock Rd Metro South,classic,c139589c-fe21-4834-a2a1-5528f7dd2152,,2023/12/01 10:55:41+00,12,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.813474,-77.053734,2023/12/01 10:57:28+00,146017171
-77.3044426055488,38.8494223002549,University Dr & Democracy Ln,classic,1875304680551764838,,2023/12/01 10:55:43+00,2,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.849411,-77.304435,2023/12/01 10:57:28+00,146017172
-77.1539602366137,38.8780943049492,N Roosevelt St & Roosevelt Blvd,classic,5f19b359-6bc4-45f6-bdcf-31352690e6ee,,2023/12/01 10:55:51+00,8,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.878085,-77.153953,2023/12/01 10:57:28+00,146017173
-77.2303392256274,38.9224610678052,Greensboro & Pinnacle Dr,classic,730f282a-2f5b-4fda-b82f-5c94b3d5a2a6,,2023/12/01 10:55:54+00,11,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,13,"KEY,CREDITCARD",104,DCA-CABI,,38.92245,-77.23034,2023/12/01 10:57:28+00,146017174
-77.0936744567368,38.8603485874581,Columbia Pike & Monroe St,classic,08254c82-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:10+00,7,0,5,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.860344,-77.093672,2023/12/01 10:57:28+00,146017175
-77.0226838797447,38.9177222864473,8th & V St NW,classic,3900eddf-b06d-4763-af70-1126603508d0,,2023/12/01 10:56:10+00,17,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.917716,-77.022684,2023/12/01 10:57:28+00,146017176
-77.0349229781238,38.9036572451413,15th & L St NW,classic,0825fc3a-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:55:38+00,10,0,13,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.903649,-77.034918,2023/12/01 10:57:28+00,146017177
-77.0047531108868,38.9181658000392,Rhode Island Ave & V St NE,classic,08256b90-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:14+00,14,0,5,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.918155,-77.004746,2023/12/01 10:57:28+00,146017178
-77.0713056398853,38.8899299674875,Iwo Jima Memorial / Meade & 14th St N,classic,0825f344-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:12+00,15,0,4,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.88992,-77.071301,2023/12/01 10:57:28+00,146017179
-76.9982732248956,38.8929425006527,Massachusetts Ave & 6th St NE,classic,880978b9-5084-4576-a206-8d94cdbf4427,,2023/12/01 10:56:12+00,14,0,3,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.892934,-76.998273,2023/12/01 10:57:28+00,146017180
-77.0802138584383,38.9498205807519,Wisconsin Ave & Brandywine St NW,classic,082632a8-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:55:31+00,17,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",42,DCA-CABI,,38.949813,-77.080217,2023/12/01 10:57:28+00,146017181
-77.0398009662114,38.9060068653016,Rhode Island & Connecticut Ave NW,classic,0824f644-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:18+00,8,0,15,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.905996,-77.039802,2023/12/01 10:57:28+00,146017182
-77.0335128158722,38.9694993195933,14th St & Luzon Ave NW,classic,eda09ed8-ca5e-4187-938c-3260cabdf82d,,2023/12/01 10:56:13+00,10,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.969489,-77.033509,2023/12/01 10:57:28+00,146017183
-77.1798360087613,38.8883809575412,N Oak St & W Broad St,classic,edb40673-8b68-4db1-b9bf-6cb7943fdb50,,2023/12/01 10:56:17+00,9,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.88837,-77.179832,2023/12/01 10:57:28+00,146017184
-77.0026038858076,38.7968043698245,Tanger Outlets,classic,fc64c842-980f-40be-a4b6-7750a28ecc19,,2023/12/01 10:56:16+00,0,1,14,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.7968,-77.0026,2023/12/01 10:57:28+00,146017185
-77.0635878627961,38.9085006616049,Wisconsin Ave & O St NW,classic,08254f20-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:24+00,11,0,7,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.90849,-77.063586,2023/12/01 10:57:28+00,146017186
-77.0271148173654,38.925639659941,11th & Girard St NW,classic,cd1394fa-9d06-4665-bd1c-d7580d97a550,,2023/12/01 10:56:08+00,6,0,13,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.925636,-77.027112,2023/12/01 10:57:28+00,146017187
-77.111526955258,38.8563241471585,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,classic,08257239-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:23+00,7,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.856319,-77.11153,2023/12/01 10:57:28+00,146017188
-77.0054954132169,38.8244873697095,1st & S Capitol St SE / Oxon Run Trail,classic,c778c501-ba47-479b-b652-831432ffd74f,,2023/12/01 10:56:12+00,8,0,10,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.824481,-77.005497,2023/12/01 10:57:28+00,146017189
-77.0761333000409,38.866478060886,Rolfe St & 9th St S,classic,0825e443-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:17+00,7,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.866471,-77.076131,2023/12/01 10:57:28+00,146017190
-77.00272493999,38.9523793942396,Fort Totten Metro,classic,0825e27a-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:55:37+00,9,0,10,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.952369,-77.002721,2023/12/01 10:57:28+00,146017191
-77.0518385269794,38.9233972443062,Woodley Park Metro / Calvert St & Connecticut Ave NW,classic,efe6a4e1-5900-46d6-9755-db074f87c5c2,,2023/12/01 10:56:22+00,9,0,10,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.923389,-77.051833,2023/12/01 10:57:28+00,146017192
-77.199795621176,38.8663679823117,Arlington Blvd & Allen St,classic,79f2ceeb-df84-42dd-bf22-ceb9bc384af2,,2023/12/01 10:56:16+00,1,0,11,8,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.866361,-77.199788,2023/12/01 10:57:28+00,146017193
-76.9945388868611,39.0379931691509,Oak Leaf & Lockwood,classic,90682a3e-9cb2-43d1-b104-61c50043d35b,,2023/12/01 10:56:24+00,8,0,10,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.037981,-76.994539,2023/12/01 10:57:28+00,146017194
-77.1734388118401,38.8836071720058,W Broad St & Little Falls St,classic,f4402219-23c9-43ce-8af4-62984ee9ab68,,2023/12/01 10:56:25+00,1,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.883601,-77.173438,2023/12/01 10:57:28+00,146017195
-76.9680905342868,38.9553568093059,West Hyattsville Metro,classic,cdaa435b-2b99-442a-a274-d6682067ad88,,2023/12/01 10:56:23+00,7,0,10,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.955349,-76.968084,2023/12/01 10:57:28+00,146017196
-77.0239226521752,38.8981018580801,9th & G St NW,classic,a10f8bfa-1324-411c-b358-3fbd94eff32b,,2023/12/01 10:56:24+00,11,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.898097,-77.023924,2023/12/01 10:57:28+00,146017197
-77.3377770594948,38.9360728076146,Ridge Heights Rd & Seahawks Dr,classic,071dcbf5-3f1e-45e0-a4a5-8717adb8743f,,2023/12/01 10:56:25+00,8,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.936061,-77.337775,2023/12/01 10:57:28+00,146017198
-76.9785229552959,38.8693475648925,Minnesota Ave & R St SE,classic,0541e06c-642c-4f31-9f24-19bfcbb8811d,,2023/12/01 10:56:23+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.869337,-76.978519,2023/12/01 10:57:28+00,146017199
-77.0260660427013,38.8959213750101,10th & E St NW,classic,08253e7e-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:26+00,1,0,13,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.895914,-77.026064,2023/12/01 10:57:28+00,146017200
-77.0344490840428,38.9011440542281,Vermont Ave & I St NW,classic,08263241-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:55:55+00,7,0,18,9,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",42,DCA-CABI,,38.901136,-77.034451,2023/12/01 10:57:28+00,146017201
-77.0980343369186,38.9895513772475,Cordell & Norfolk Ave,classic,08258395-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:17+00,8,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,38.98954,-77.098029,2023/12/01 10:57:28+00,146017202
-77.0443360711732,38.8941232037909,Virginia Ave & C St NW,classic,0824f16b-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:25+00,7,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.894112,-77.044334,2023/12/01 10:57:28+00,146017203
-76.9556859774056,38.9216527266081,Fort Lincoln Dr & 33rd Pl NE,classic,c9760156-83bd-4a7d-9dfa-85d7ee463f62,,2023/12/01 10:54:28+00,7,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.921641,-76.955687,2023/12/01 10:57:28+00,146017204
-77.036250087961,38.9288981935976,16th & Irving St NW,classic,082617d2-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:05+00,5,0,11,2,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.928893,-77.03625,2023/12/01 10:57:28+00,146017205
-77.1163439924132,38.8570581378843,8th Rd & S Frederick St,classic,1cc6ee60-b82f-4264-a490-6c3e5e656ccd,,2023/12/01 10:54:34+00,4,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.857049,-77.116339,2023/12/01 10:57:28+00,146017206
-77.0865061478497,38.8969282145884,N Veitch St & 20th St N,classic,08251cd1-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:34+00,14,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,DCA-CABI,,38.896923,-77.086502,2023/12/01 10:57:28+00,146017207
-77.2252678725297,38.8685467036657,Gatehouse Rd & Telestar Ct,classic,523db239-4cfe-4d84-b8ff-60f1ad4d342c,,2023/12/01 10:56:01+00,6,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.868536,-77.225262,2023/12/01 10:57:28+00,146017208
-77.0230517897715,38.8786979846733,Maine Ave & 7th St SW,classic,0824a68f-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:35+00,14,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",42,DCA-CABI,,38.878694,-77.023054,2023/12/01 10:57:28+00,146017209
-76.9607493787977,38.8779549766083,Randle Circle & Minnesota Ave SE,classic,1866861591028457548,,2023/12/01 10:56:14+00,3,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",,DCA-CABI,,38.87795,-76.96075,2023/12/01 10:57:28+00,146017210
-76.9993802525278,38.8432341048211,Alabama & MLK Ave SE,classic,082564e2-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:32+00,4,0,7,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.84323,-76.999376,2023/12/01 10:57:28+00,146017211
-77.1045067466838,38.8694469078602,Arlington Blvd & S George Mason Dr,classic,0825f58d-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:33+00,6,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.869442,-77.104503,2023/12/01 10:57:28+00,146017212
-77.1207809209313,39.0620456516516,Twinbrook Metro,classic,e581e0b6-51ea-416a-9ae7-6fe5219d7156,,2023/12/01 10:56:07+00,13,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,14,"KEY,CREDITCARD",43,DCA-CABI,,39.062041,-77.120776,2023/12/01 10:57:28+00,146017213
-77.1117730584432,38.8810520141317,Ballston Metro / Stuart St & 9th St N,classic,082526d1-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:55:34+00,16,0,6,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",41,DCA-CABI,,38.881044,-77.111768,2023/12/01 10:57:28+00,146017214
-77.0022621659397,38.9112204475771,Tanner Park,classic,177f7198-8814-4068-b809-b6074346d2e9,,2023/12/01 10:56:06+00,12,0,5,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.911214,-77.002257,2023/12/01 10:57:28+00,146017215
-77.2282979970467,38.8828101669474,Dunn Loring Metro,classic,48ca5477-32a2-485d-961d-5371f2d1d5e1,,2023/12/01 10:54:29+00,14,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,DCA-CABI,,38.8828,-77.2283,2023/12/01 10:57:28+00,146017216
-77.111069760953,38.8882864233651,Washington-Liberty High School / N Stafford St & Generals Way,classic,32a59636-02e5-4c53-a437-020986923dca,,2023/12/01 10:54:36+00,8,0,6,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.888282,-77.111066,2023/12/01 10:57:28+00,146017217
-77.1077372451042,38.8415538554806,N. Beauregard St. & Berkley St.,classic,9f86df22-57d4-498a-ab35-2d3fb76e4723,,2023/12/01 10:54:36+00,7,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.841548,-77.107734,2023/12/01 10:57:28+00,146017218
-76.98070753236,38.9725112830385,Riggs Rd & East West Hwy,classic,f0d65475-a505-474b-a40f-2488459105ac,,2023/12/01 10:54:42+00,11,0,5,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.9725,-76.9807,2023/12/01 10:57:28+00,146017219
-77.0239790106342,38.8942913074024,9th St & Pennsylvania Ave NW,classic,5d8b76d9-ae82-464b-87f1-37553a9fec6c,,2023/12/01 10:54:42+00,15,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.89428,-77.023979,2023/12/01 10:57:28+00,146017220
-77.032201107953,38.9268094503574,14th & Harvard St NW,classic,082476ba-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:39+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.9268,-77.0322,2023/12/01 10:57:28+00,146017221
-77.0176666167186,38.9126694765044,New Jersey Ave & R St NW,classic,08255427-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:55:34+00,7,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.912659,-77.017669,2023/12/01 10:57:28+00,146017222
-76.9927860144647,38.8962303454456,Maryland Ave & E St NE,classic,082612c1-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:26+00,19,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,DCA-CABI,,38.896226,-76.992786,2023/12/01 10:57:28+00,146017223
-77.0534128488241,38.8543923518948,Eads St & 22nd St S,classic,0824866e-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:37+00,7,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.854381,-77.053412,2023/12/01 10:57:28+00,146017224
-77.0714501296587,38.8960916071826,Rosslyn Metro / Wilson Blvd & N Moore St,classic,472d3644-c8f4-4912-ad84-79f11cee2e49,,2023/12/01 10:55:57+00,11,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",41,DCA-CABI,,38.896087,-77.071452,2023/12/01 10:57:28+00,146017225
-77.0500659483643,39.043135226112,Blueridge Ave & Elkin St,classic,ce78d5f4-486a-4a64-8518-5a10bfd7ef94,,2023/12/01 10:55:50+00,10,0,4,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.04313,-77.05006,2023/12/01 10:57:28+00,146017226
-77.023093163365,38.8997055135112,8th & H St NW,classic,0824b9cc-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:54:43+00,22,0,11,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,33,"KEY,CREDITCARD",42,DCA-CABI,,38.8997,-77.023086,2023/12/01 10:57:28+00,146017227
-77.2820811384614,38.8666666327662,Beech Dr at Draper Dr Park,classic,1871684492868499562,,2023/12/01 10:54:43+00,7,0,5,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.866659,-77.282077,2023/12/01 10:57:28+00,146017228
-76.9854354939171,39.0456582870652,Stewart Ln & Old Columbia Pike,classic,909f576d-3523-4646-aa26-900ba8c9cd13,,2023/12/01 10:54:48+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.045652,-76.985438,2023/12/01 10:57:28+00,146017229
-77.0555776109182,38.8972983502324,Kennedy Center,classic,08249e19-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:09+00,3,0,16,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.897293,-77.05557,2023/12/01 10:57:28+00,146017230
-77.0329528826115,38.9564375106898,14th St & Colorado Ave NW,classic,082549b0-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:15+00,9,0,10,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.956432,-77.032947,2023/12/01 10:57:28+00,146017231
-77.0425318996807,38.9228605027794,Adams Mill & Columbia Rd NW,classic,08247632-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:00+00,16,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.922849,-77.042525,2023/12/01 10:57:28+00,146017232
-77.1649755077298,39.1213365265213,Shady Grove Metro East,classic,08265563-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:27+00,10,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,DCA-CABI,,39.121327,-77.164969,2023/12/01 10:57:28+00,146017233
-77.0060756741362,38.8768984228325,1st & M St SE,classic,5f71434d-dc5c-45ff-8219-708a3d9a0691,,2023/12/01 10:56:12+00,14,0,25,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.876893,-77.006072,2023/12/01 10:57:28+00,146017234
-76.9901627210186,38.9436049478785,12th & Varnum St NE,classic,e800b2e8-5d8c-4ca1-920b-9622fa2a87ea,,2023/12/01 10:54:49+00,5,0,11,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.943596,-76.990157,2023/12/01 10:57:28+00,146017235
-77.0483976819208,39.0359744805863,Amherst Ave & Prichard Rd,classic,082651f8-1f3f-11e7-bf6b-3863bb334450,,2023/12/01 10:56:26+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,39.035965,-77.048395,2023/12/01 10:57:28+00,146017236
-77.0748913942572,38.890873603203,Arlington Blvd & Ft Myer Dr,classic,199ecf43-3fcc-446e-8b91-e151e7ad617f,,2023/12/01 10:56:26+00,13,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.890863,-77.074893,2023/12/01 10:57:28+00,146017237
